query_id	doc_id	relevance
hotpotqa_portable::q::5adbd60855429944faac2377	hotpotqa_portable::doc::557154549fc977b8	1
hotpotqa_portable::q::5a7c99705542990527d554de	hotpotqa_portable::doc::cdd36290f47ad845	1
hotpotqa_portable::q::5a7c99705542990527d554de	hotpotqa_portable::doc::c64e5214a7fc59eb	1
hotpotqa_portable::q::5ae3fcfc5542995dadf2428c	hotpotqa_portable::doc::14cee84a91115670	1
hotpotqa_portable::q::5ae3fcfc5542995dadf2428c	hotpotqa_portable::doc::1a51f3b083f3fdba	1
hotpotqa_portable::q::5ab9618f554299743d22eb28	hotpotqa_portable::doc::dd02965e417ceb65	1
hotpotqa_portable::q::5ab9618f554299743d22eb28	hotpotqa_portable::doc::82085d17d0895052	1
hotpotqa_portable::q::5adf53dc5542995534e8c791	hotpotqa_portable::doc::9640b15111c41cf6	1
hotpotqa_portable::q::5adf53dc5542995534e8c791	hotpotqa_portable::doc::422ba5f823c0cf98	1
hotpotqa_portable::q::5adfecf0554299603e4183c3	hotpotqa_portable::doc::bd5fe3ec08116a63	1
hotpotqa_portable::q::5adfecf0554299603e4183c3	hotpotqa_portable::doc::a83383b628037db0	1
hotpotqa_portable::q::5a8662b955429960ec39b687	hotpotqa_portable::doc::4134534118d01620	1
hotpotqa_portable::q::5a8662b955429960ec39b687	hotpotqa_portable::doc::4082428e34b7203c	1
hotpotqa_portable::q::5a8f8e4d55429918e830d260	hotpotqa_portable::doc::6a525d2ad4a8e41d	1
hotpotqa_portable::q::5a8f8e4d55429918e830d260	hotpotqa_portable::doc::463b6a6c8b66a988	1
hotpotqa_portable::q::5a8d08ee55429941ae14df70	hotpotqa_portable::doc::278a705595fbb1a9	1
hotpotqa_portable::q::5a8d08ee55429941ae14df70	hotpotqa_portable::doc::cee3a37851e6ba4d	1
hotpotqa_portable::q::5ae72e5d5542991e8301cba8	hotpotqa_portable::doc::778671698a3daa5b	1
hotpotqa_portable::q::5ae72e5d5542991e8301cba8	hotpotqa_portable::doc::821add52d7b4dae0	1
hotpotqa_portable::q::5ae2979a554299495565dade	hotpotqa_portable::doc::1eaceb372cd1ab86	1
hotpotqa_portable::q::5ae2979a554299495565dade	hotpotqa_portable::doc::b646dbaa31190d76	1
hotpotqa_portable::q::5ae764a85542997b22f6a720	hotpotqa_portable::doc::fed483e011168ee0	1
hotpotqa_portable::q::5ae764a85542997b22f6a720	hotpotqa_portable::doc::8d49de327d90618b	1
hotpotqa_portable::q::5a8510a25542994c784ddaf0	hotpotqa_portable::doc::bdc572d5390bab61	1
hotpotqa_portable::q::5a8510a25542994c784ddaf0	hotpotqa_portable::doc::218d8ae3ec6d0aa5	1
hotpotqa_portable::q::5a7600275542994ccc91867a	hotpotqa_portable::doc::aed201b896368e2f	1
hotpotqa_portable::q::5a7600275542994ccc91867a	hotpotqa_portable::doc::6e6f7376a278398f	1
hotpotqa_portable::q::5ae0ee2c5542993d6555eca3	hotpotqa_portable::doc::fdbb222a1e5143ca	1
hotpotqa_portable::q::5ae0ee2c5542993d6555eca3	hotpotqa_portable::doc::a44eb37646c9068b	1
hotpotqa_portable::q::5adccaca5542994d58a2f6d5	hotpotqa_portable::doc::76dc88086a8ac9e7	1
hotpotqa_portable::q::5adccaca5542994d58a2f6d5	hotpotqa_portable::doc::1eb448d608849190	1
hotpotqa_portable::q::5a88a35c554299206df2b316	hotpotqa_portable::doc::2c532a2b3728551f	1
hotpotqa_portable::q::5a88a35c554299206df2b316	hotpotqa_portable::doc::a83ce0f10a9ed917	1
hotpotqa_portable::q::5a8367c1554299334474600e	hotpotqa_portable::doc::35397fbd76fc931e	1
hotpotqa_portable::q::5a8367c1554299334474600e	hotpotqa_portable::doc::0caa1fd0515958d1	1
hotpotqa_portable::q::5ae1f17e554299234fd04349	hotpotqa_portable::doc::c0cdaeaf4c134517	1
hotpotqa_portable::q::5ae1f17e554299234fd04349	hotpotqa_portable::doc::538df0909d17d27c	1
hotpotqa_portable::q::5a8889405542997e5c09a5f9	hotpotqa_portable::doc::0313ff4192feb697	1
hotpotqa_portable::q::5a8889405542997e5c09a5f9	hotpotqa_portable::doc::ff13c3fe77f568fe	1
hotpotqa_portable::q::5a71224f5542994082a3e5c1	hotpotqa_portable::doc::893ffbf712e4382d	1
hotpotqa_portable::q::5a71224f5542994082a3e5c1	hotpotqa_portable::doc::203721a1e6494c3a	1
hotpotqa_portable::q::5ab7e3c45542995dae37e9db	hotpotqa_portable::doc::01f820794db96184	1
hotpotqa_portable::q::5ab7e3c45542995dae37e9db	hotpotqa_portable::doc::e4567d0082e0f35b	1
hotpotqa_portable::q::5a8c8f24554299653c1aa0ba	hotpotqa_portable::doc::0d1f5032b41b4b14	1
hotpotqa_portable::q::5a8c8f24554299653c1aa0ba	hotpotqa_portable::doc::50270b3f84dfdb1e	1
hotpotqa_portable::q::5ae73eca5542991e8301cc37	hotpotqa_portable::doc::9ceb9bdd9c6fd47c	1
hotpotqa_portable::q::5ae73eca5542991e8301cc37	hotpotqa_portable::doc::774280001dfb46d4	1
hotpotqa_portable::q::5ab285d1554299449642c8dd	hotpotqa_portable::doc::edb3bc0c2e7c1f67	1
hotpotqa_portable::q::5ab285d1554299449642c8dd	hotpotqa_portable::doc::eb3b39eda7e0ace2	1
hotpotqa_portable::q::5ac11a8d5542992a796dedee	hotpotqa_portable::doc::dbb71ad976853763	1
hotpotqa_portable::q::5ac11a8d5542992a796dedee	hotpotqa_portable::doc::435a19b462108998	1
hotpotqa_portable::q::5a81b4cc5542995ce29dcc3c	hotpotqa_portable::doc::e2c579c28f6b33fd	1
hotpotqa_portable::q::5a81b4cc5542995ce29dcc3c	hotpotqa_portable::doc::54a50953724b08fb	1
hotpotqa_portable::q::5ae142c455429920d5234355	hotpotqa_portable::doc::1202c47a5d97e3f5	1
hotpotqa_portable::q::5ae142c455429920d5234355	hotpotqa_portable::doc::9583de63177e4624	1
hotpotqa_portable::q::5a8651185542994775f60752	hotpotqa_portable::doc::abc211e394cd59c4	1
hotpotqa_portable::q::5a8651185542994775f60752	hotpotqa_portable::doc::e1799efc7130aa3e	1
hotpotqa_portable::q::5ae80d25554299540e5a5709	hotpotqa_portable::doc::e8702853e3bdfc69	1
hotpotqa_portable::q::5ae80d25554299540e5a5709	hotpotqa_portable::doc::6f10c62b8bf5e3f1	1
hotpotqa_portable::q::5abbd12b55429931dba14577	hotpotqa_portable::doc::435ee6ccacb60693	1
hotpotqa_portable::q::5abbd12b55429931dba14577	hotpotqa_portable::doc::53ad78de7178bb0d	1
hotpotqa_portable::q::5ac1218c55429964131be15c	hotpotqa_portable::doc::fc4662abc7a5d0b3	1
hotpotqa_portable::q::5ac1218c55429964131be15c	hotpotqa_portable::doc::960a6ea03e754ed4	1
hotpotqa_portable::q::5adf1c3f5542993a75d263ec	hotpotqa_portable::doc::c3d071c2473d59aa	1
hotpotqa_portable::q::5adf1c3f5542993a75d263ec	hotpotqa_portable::doc::0f1331cc1c01f299	1
hotpotqa_portable::q::5ade03da5542997dc7907120	hotpotqa_portable::doc::190e32616dd08518	1
hotpotqa_portable::q::5ade03da5542997dc7907120	hotpotqa_portable::doc::b4de95cdb556f384	1
hotpotqa_portable::q::5ae55e6855429960a22e02d0	hotpotqa_portable::doc::f8c02088acfdfe96	1
hotpotqa_portable::q::5ae55e6855429960a22e02d0	hotpotqa_portable::doc::762e2ad486f30d72	1
hotpotqa_portable::q::5a7b177b55429927d897bf35	hotpotqa_portable::doc::d004a00e1967e2ba	1
hotpotqa_portable::q::5a7b177b55429927d897bf35	hotpotqa_portable::doc::07b314c1927f24fd	1
hotpotqa_portable::q::5ab67f4c55429953192ad2d9	hotpotqa_portable::doc::62b3f6a53d54ad00	1
hotpotqa_portable::q::5ab67f4c55429953192ad2d9	hotpotqa_portable::doc::8d200c87904019b3	1
hotpotqa_portable::q::5a8db9b3554299068b959dde	hotpotqa_portable::doc::e345e2dc440fd309	1
hotpotqa_portable::q::5a8db9b3554299068b959dde	hotpotqa_portable::doc::2b1a9c08b2e5da64	1
hotpotqa_portable::q::5a88f0d455429946c8d6e8dc	hotpotqa_portable::doc::3f0fe2d8146185d3	1
hotpotqa_portable::q::5a88f0d455429946c8d6e8dc	hotpotqa_portable::doc::c261188d93856d74	1
hotpotqa_portable::q::5ae336495542990afbd1e0e1	hotpotqa_portable::doc::ed3d0040ad8c6287	1
hotpotqa_portable::q::5ae336495542990afbd1e0e1	hotpotqa_portable::doc::9f67e44e126dc0a9	1
hotpotqa_portable::q::5adc2f53554299438c868d6d	hotpotqa_portable::doc::fb5ee6a11cf77632	1
hotpotqa_portable::q::5adc2f53554299438c868d6d	hotpotqa_portable::doc::3473634fac8f5de6	1
hotpotqa_portable::q::5ac24cea55429951e9e6853a	hotpotqa_portable::doc::d0a9377a40b73bd9	1
hotpotqa_portable::q::5ac24cea55429951e9e6853a	hotpotqa_portable::doc::36ca6ee072c13699	1
hotpotqa_portable::q::5ab600fb554299488d4d9a82	hotpotqa_portable::doc::4814c7e543e7c6f6	1
hotpotqa_portable::q::5ab600fb554299488d4d9a82	hotpotqa_portable::doc::6da01dadcbe7ba3b	1
hotpotqa_portable::q::5a8c6d4e5542996e8ac88aa6	hotpotqa_portable::doc::89102b0b9a6e33d0	1
hotpotqa_portable::q::5a8c6d4e5542996e8ac88aa6	hotpotqa_portable::doc::74fb3c060193d9ed	1
hotpotqa_portable::q::5ac005a15542997719eab6fc	hotpotqa_portable::doc::baac87e2edfd000f	1
hotpotqa_portable::q::5ac005a15542997719eab6fc	hotpotqa_portable::doc::8d6089c31d186c57	1
hotpotqa_portable::q::5abdc74755429965af743e36	hotpotqa_portable::doc::917545e63ec39024	1
hotpotqa_portable::q::5abdc74755429965af743e36	hotpotqa_portable::doc::480e90a8d5a29a3b	1
hotpotqa_portable::q::5a8e06785542995085b37383	hotpotqa_portable::doc::c9b94d40d9d0c0e0	1
hotpotqa_portable::q::5a8e06785542995085b37383	hotpotqa_portable::doc::ae21f1158dc30ff5	1
hotpotqa_portable::q::5a8bf0835542995d1e6f146b	hotpotqa_portable::doc::dc064539205a7fcb	1
hotpotqa_portable::q::5a8bf0835542995d1e6f146b	hotpotqa_portable::doc::233d1f1b878d52a7	1
hotpotqa_portable::q::5a8f25ed5542997ba9cb31f0	hotpotqa_portable::doc::5df4d17cbbd95bfd	1
hotpotqa_portable::q::5a8f25ed5542997ba9cb31f0	hotpotqa_portable::doc::d446fe8eee49fa22	1
hotpotqa_portable::q::5a8e024f5542995085b37375	hotpotqa_portable::doc::7f64b5123422ea2f	1
hotpotqa_portable::q::5a8e024f5542995085b37375	hotpotqa_portable::doc::e2472221cb6fbefe	1
hotpotqa_portable::q::5a8b14125542992d82986fd5	hotpotqa_portable::doc::5716e41e22a5d509	1
hotpotqa_portable::q::5a8b14125542992d82986fd5	hotpotqa_portable::doc::519a148991e14e2a	1
hotpotqa_portable::q::5aba6d0f55429955dce3ee19	hotpotqa_portable::doc::730323f66e246991	1
hotpotqa_portable::q::5aba6d0f55429955dce3ee19	hotpotqa_portable::doc::bd1533050f163f43	1
hotpotqa_portable::q::5ab71b5c5542991d3222377e	hotpotqa_portable::doc::bd434aaf04ea791a	1
hotpotqa_portable::q::5ab71b5c5542991d3222377e	hotpotqa_portable::doc::b9f57ac0b8708ec1	1
hotpotqa_portable::q::5a8e0dbd554299068b959e3e	hotpotqa_portable::doc::73811648f88968e0	1
hotpotqa_portable::q::5a8e0dbd554299068b959e3e	hotpotqa_portable::doc::614cd1e3cfb37e03	1
hotpotqa_portable::q::5ae356045542990afbd1e10d	hotpotqa_portable::doc::e447fccb3e8f80e4	1
hotpotqa_portable::q::5ae356045542990afbd1e10d	hotpotqa_portable::doc::10b250c0466b3bea	1
hotpotqa_portable::q::5ae075455542993d6555eb59	hotpotqa_portable::doc::8ba899736b3bf8ec	1
hotpotqa_portable::q::5ae075455542993d6555eb59	hotpotqa_portable::doc::8a0af4b397a185a4	1
hotpotqa_portable::q::5a90503755429916514e7470	hotpotqa_portable::doc::998675d1353eba91	1
hotpotqa_portable::q::5a90503755429916514e7470	hotpotqa_portable::doc::895abc1522fa7c94	1
hotpotqa_portable::q::5a75377c55429929fddd8514	hotpotqa_portable::doc::51a6cb714c675bdd	1
hotpotqa_portable::q::5a75377c55429929fddd8514	hotpotqa_portable::doc::f3652c10a890d046	1
hotpotqa_portable::q::5a7eec6f55429934daa2fc7c	hotpotqa_portable::doc::6e9723052fe6f8af	1
hotpotqa_portable::q::5a7eec6f55429934daa2fc7c	hotpotqa_portable::doc::f24184fb90144218	1
hotpotqa_portable::q::5a77863555429949eeb29ec6	hotpotqa_portable::doc::4ec72e2fc80a977d	1
hotpotqa_portable::q::5a77863555429949eeb29ec6	hotpotqa_portable::doc::08aa9cd70ff55bbd	1
hotpotqa_portable::q::5ab6e8e6554299710c8d1faf	hotpotqa_portable::doc::c81417052da0ccfd	1
hotpotqa_portable::q::5ab6e8e6554299710c8d1faf	hotpotqa_portable::doc::070d802b389b45cf	1
hotpotqa_portable::q::5a7d47da5542990b8f503975	hotpotqa_portable::doc::f88fde1917f71c06	1
hotpotqa_portable::q::5a7d47da5542990b8f503975	hotpotqa_portable::doc::5ff6243c1c86cf3e	1
hotpotqa_portable::q::5abced075542993a06baf9ac	hotpotqa_portable::doc::5db33c83835956c7	1
hotpotqa_portable::q::5abced075542993a06baf9ac	hotpotqa_portable::doc::79ccd0a9f0d5faab	1
hotpotqa_portable::q::5a71646e5542994082a3e80e	hotpotqa_portable::doc::b9bf34b78b8e8555	1
hotpotqa_portable::q::5a71646e5542994082a3e80e	hotpotqa_portable::doc::9232b20951827b18	1
hotpotqa_portable::q::5abd9b5255429924427fd06a	hotpotqa_portable::doc::a2c8f7cae33caf64	1
hotpotqa_portable::q::5abd9b5255429924427fd06a	hotpotqa_portable::doc::a9e97b504b565c90	1
hotpotqa_portable::q::5ac017f4554299012d1db5a2	hotpotqa_portable::doc::e9164fd88bb11c5c	1
hotpotqa_portable::q::5ac017f4554299012d1db5a2	hotpotqa_portable::doc::1a51d023faaf5f9e	1
hotpotqa_portable::q::5ae791cf55429952e35ea978	hotpotqa_portable::doc::cfd968196b5fea47	1
hotpotqa_portable::q::5ae791cf55429952e35ea978	hotpotqa_portable::doc::88eec9a7f7832805	1
hotpotqa_portable::q::5ae612f3554299546bf83065	hotpotqa_portable::doc::cb332f09a41163a3	1
hotpotqa_portable::q::5ae612f3554299546bf83065	hotpotqa_portable::doc::b985373509013ae3	1
hotpotqa_portable::q::5a84eecd5542994c784dda8e	hotpotqa_portable::doc::069e80fd40fc5150	1
hotpotqa_portable::q::5a84eecd5542994c784dda8e	hotpotqa_portable::doc::25f303c07febde86	1
hotpotqa_portable::q::5a7eb22655429930675135cb	hotpotqa_portable::doc::795d1398276082f9	1
hotpotqa_portable::q::5a7eb22655429930675135cb	hotpotqa_portable::doc::08421d020657726c	1
hotpotqa_portable::q::5a7f6f4b5542994857a76740	hotpotqa_portable::doc::9db199f8d81f4edd	1
hotpotqa_portable::q::5a7f6f4b5542994857a76740	hotpotqa_portable::doc::0aa6428eccfba796	1
hotpotqa_portable::q::5aba5e2555429955dce3edf1	hotpotqa_portable::doc::8dc4018cb1a3e754	1
hotpotqa_portable::q::5aba5e2555429955dce3edf1	hotpotqa_portable::doc::29170574779d209f	1
hotpotqa_portable::q::5ae4eb9255429908b63264ba	hotpotqa_portable::doc::8dd6abe766e953c8	1
hotpotqa_portable::q::5ae4eb9255429908b63264ba	hotpotqa_portable::doc::2ecb55ed59e6b6ef	1
hotpotqa_portable::q::5ab8ffc655429934fafe6e30	hotpotqa_portable::doc::d21b94cdb0b75b15	1
hotpotqa_portable::q::5ab8ffc655429934fafe6e30	hotpotqa_portable::doc::c9f713e9401a3ca3	1
hotpotqa_portable::q::5ac05c245542992a796dece5	hotpotqa_portable::doc::6a553dd8e078127d	1
hotpotqa_portable::q::5ac05c245542992a796dece5	hotpotqa_portable::doc::60087287d2aeadc4	1
hotpotqa_portable::q::5a8c03415542995e66a4752a	hotpotqa_portable::doc::499a5950c5e29a09	1
hotpotqa_portable::q::5a8c03415542995e66a4752a	hotpotqa_portable::doc::0ac805f609f31788	1
hotpotqa_portable::q::5adf715b5542992d7e9f9354	hotpotqa_portable::doc::55692e67b7b2f2e3	1
hotpotqa_portable::q::5adf715b5542992d7e9f9354	hotpotqa_portable::doc::675613ab2f5ba579	1
hotpotqa_portable::q::5a73520c5542994cef4bc53f	hotpotqa_portable::doc::035dc1c1411bb2c9	1
hotpotqa_portable::q::5a73520c5542994cef4bc53f	hotpotqa_portable::doc::10b03e283794f1a7	1
hotpotqa_portable::q::5addb0335542995b365fab5e	hotpotqa_portable::doc::af5f9d5cf6415938	1
hotpotqa_portable::q::5addb0335542995b365fab5e	hotpotqa_portable::doc::feed9f5f1d1fc9a1	1
hotpotqa_portable::q::5a8b6eba55429950cd6afcfc	hotpotqa_portable::doc::aa0e5e1af98970ab	1
hotpotqa_portable::q::5a8b6eba55429950cd6afcfc	hotpotqa_portable::doc::bd58960917ab1cda	1
hotpotqa_portable::q::5a89e3995542992e4fca844d	hotpotqa_portable::doc::c5149d9d5b24e6f4	1
hotpotqa_portable::q::5a89e3995542992e4fca844d	hotpotqa_portable::doc::a990c63b9cf1b453	1
hotpotqa_portable::q::5a7ce444554299683c1c63c1	hotpotqa_portable::doc::50dafcee2d5be122	1
hotpotqa_portable::q::5a7ce444554299683c1c63c1	hotpotqa_portable::doc::c5ff5765faf757bc	1
hotpotqa_portable::q::5a8af56855429950cd6afc2f	hotpotqa_portable::doc::373de21805076e09	1
hotpotqa_portable::q::5a8af56855429950cd6afc2f	hotpotqa_portable::doc::1c297722cc1f62a6	1
hotpotqa_portable::q::5a882ffb5542994846c1ce0d	hotpotqa_portable::doc::e3dfc9a8dabf28d1	1
hotpotqa_portable::q::5a882ffb5542994846c1ce0d	hotpotqa_portable::doc::aea2d720961b0c9b	1
hotpotqa_portable::q::5ac3b4e0554299741d48a2ec	hotpotqa_portable::doc::fe128d7ded66c5bd	1
hotpotqa_portable::q::5ac3b4e0554299741d48a2ec	hotpotqa_portable::doc::cb8288574f5877a1	1
hotpotqa_portable::q::5ac0223f5542992a796dec9f	hotpotqa_portable::doc::27cf7c832863e2a9	1
hotpotqa_portable::q::5ac0223f5542992a796dec9f	hotpotqa_portable::doc::240d8e1a7db3703c	1
hotpotqa_portable::q::5ab4f8c95542990594ba9cbb	hotpotqa_portable::doc::3994799721ad6c94	1
hotpotqa_portable::q::5ab4f8c95542990594ba9cbb	hotpotqa_portable::doc::06fc4c4824fd4d39	1
hotpotqa_portable::q::5a776cfa5542993735360274	hotpotqa_portable::doc::54366427dad24d92	1
hotpotqa_portable::q::5a776cfa5542993735360274	hotpotqa_portable::doc::a106dd76d99b1b11	1
hotpotqa_portable::q::5ae824295542997ec272772f	hotpotqa_portable::doc::0491b9df99938d91	1
hotpotqa_portable::q::5ae824295542997ec272772f	hotpotqa_portable::doc::baea6ba978e49765	1
hotpotqa_portable::q::5a7561495542992db947364e	hotpotqa_portable::doc::a01a1ad135b56749	1
hotpotqa_portable::q::5a7561495542992db947364e	hotpotqa_portable::doc::cdfae8810a10dc4e	1
hotpotqa_portable::q::5ab8764155429919ba4e22fe	hotpotqa_portable::doc::2626a4730b91e2e8	1
hotpotqa_portable::q::5ab8764155429919ba4e22fe	hotpotqa_portable::doc::e325830f84ee5c00	1
hotpotqa_portable::q::5a8b6ee255429950cd6afcfd	hotpotqa_portable::doc::1e5b93f310f2498b	1
hotpotqa_portable::q::5a8b6ee255429950cd6afcfd	hotpotqa_portable::doc::100f199a1d9066c1	1
hotpotqa_portable::q::5a8031d05542996402f6a47c	hotpotqa_portable::doc::1857790db063b377	1
hotpotqa_portable::q::5a8031d05542996402f6a47c	hotpotqa_portable::doc::bd6f07200c0e541c	1
hotpotqa_portable::q::5a7bf3da5542996dd594b869	hotpotqa_portable::doc::990089b23cddf932	1
hotpotqa_portable::q::5a7bf3da5542996dd594b869	hotpotqa_portable::doc::4df46605d048581b	1
hotpotqa_portable::q::5ab78e2e55429928e1fe387d	hotpotqa_portable::doc::7ac6035c32788bb4	1
hotpotqa_portable::q::5ab78e2e55429928e1fe387d	hotpotqa_portable::doc::c62f0008f34afd96	1
hotpotqa_portable::q::5a8f5bb45542992414482a77	hotpotqa_portable::doc::d6a3e43deac9a0ed	1
hotpotqa_portable::q::5a8f5bb45542992414482a77	hotpotqa_portable::doc::9fed142e910da044	1
hotpotqa_portable::q::5ae0f3b955429920d523424e	hotpotqa_portable::doc::554aa668174b5f2c	1
hotpotqa_portable::q::5ae0f3b955429920d523424e	hotpotqa_portable::doc::1e39536f2d70e74c	1
hotpotqa_portable::q::5a716c415542994082a3e827	hotpotqa_portable::doc::d2cf818f0de4120b	1
hotpotqa_portable::q::5a716c415542994082a3e827	hotpotqa_portable::doc::76aade00afae56d1	1
hotpotqa_portable::q::5ae0945d55429906c02daadd	hotpotqa_portable::doc::22d18fb1caa88b76	1
hotpotqa_portable::q::5ae0945d55429906c02daadd	hotpotqa_portable::doc::4859bcf045c576a2	1
hotpotqa_portable::q::5ae0335655429925eb1afc28	hotpotqa_portable::doc::5959f16913d2901e	1
hotpotqa_portable::q::5ae0335655429925eb1afc28	hotpotqa_portable::doc::3502568f7eee9d8b	1
hotpotqa_portable::q::5a819e2755429903bc27b988	hotpotqa_portable::doc::a460c84e25eac451	1
hotpotqa_portable::q::5a819e2755429903bc27b988	hotpotqa_portable::doc::db2518d94e17918f	1
hotpotqa_portable::q::5a74f7405542996c70cfae59	hotpotqa_portable::doc::b304f28c5b7c8f2d	1
hotpotqa_portable::q::5a74f7405542996c70cfae59	hotpotqa_portable::doc::5f7564e7c55cac3a	1
hotpotqa_portable::q::5ae096d755429906c02daadf	hotpotqa_portable::doc::075aa5f91ef755d4	1
hotpotqa_portable::q::5ae096d755429906c02daadf	hotpotqa_portable::doc::47e95bb3b9cdc054	1
hotpotqa_portable::q::5ade1eda55429975fa854e71	hotpotqa_portable::doc::edab767c54953b39	1
hotpotqa_portable::q::5ade1eda55429975fa854e71	hotpotqa_portable::doc::9cf4122c89cc113c	1
hotpotqa_portable::q::5a80c01855429938b61421b8	hotpotqa_portable::doc::72c7b7d2c26cb8fb	1
hotpotqa_portable::q::5a80c01855429938b61421b8	hotpotqa_portable::doc::d8e970e14e9cb09a	1
hotpotqa_portable::q::5a87184a5542991e771816c5	hotpotqa_portable::doc::9c64515191122868	1
hotpotqa_portable::q::5a87184a5542991e771816c5	hotpotqa_portable::doc::e95d83bd3bb1efd5	1
hotpotqa_portable::q::5a77d12755429967ab1052b8	hotpotqa_portable::doc::90cd120178c571ad	1
hotpotqa_portable::q::5a77d12755429967ab1052b8	hotpotqa_portable::doc::d92cddf3a93ecb0b	1
hotpotqa_portable::q::5a80b9ae5542992bc0c4a7eb	hotpotqa_portable::doc::efa1bdcf8aa82636	1
hotpotqa_portable::q::5a80b9ae5542992bc0c4a7eb	hotpotqa_portable::doc::3f9238743e94d6be	1
hotpotqa_portable::q::5a77d3f555429967ab1052c5	hotpotqa_portable::doc::eb76bde457b87710	1
hotpotqa_portable::q::5a77d3f555429967ab1052c5	hotpotqa_portable::doc::6d82b7a08c869325	1
hotpotqa_portable::q::5ae121315542997b2ef7d0ee	hotpotqa_portable::doc::07f407eedb2bfc68	1
hotpotqa_portable::q::5ae121315542997b2ef7d0ee	hotpotqa_portable::doc::4871a710a7660187	1
hotpotqa_portable::q::5abfde655542997719eab6f2	hotpotqa_portable::doc::53cade16d01e8a16	1
hotpotqa_portable::q::5abfde655542997719eab6f2	hotpotqa_portable::doc::60e170a6abe9a202	1
hotpotqa_portable::q::5adc82fc554299438c868dce	hotpotqa_portable::doc::e0d58d3bd5576015	1
hotpotqa_portable::q::5adc82fc554299438c868dce	hotpotqa_portable::doc::c344568d191501b0	1
hotpotqa_portable::q::5ade1f1c55429939a52fe82d	hotpotqa_portable::doc::958a4d7462e2fbf3	1
hotpotqa_portable::q::5ade1f1c55429939a52fe82d	hotpotqa_portable::doc::9e07c1d2cc55d5dc	1
hotpotqa_portable::q::5a77a7565542995d83181249	hotpotqa_portable::doc::abc211e394cd59c4	1
hotpotqa_portable::q::5a77a7565542995d83181249	hotpotqa_portable::doc::05c68415403cc4af	1
hotpotqa_portable::q::5a8c743e5542996e8ac88ab3	hotpotqa_portable::doc::89aab528a888f3c9	1
hotpotqa_portable::q::5a8c743e5542996e8ac88ab3	hotpotqa_portable::doc::0796c9c7d430d76b	1
hotpotqa_portable::q::5ab2af1655429929539467eb	hotpotqa_portable::doc::6bb2802523da7b68	1
hotpotqa_portable::q::5ab2af1655429929539467eb	hotpotqa_portable::doc::10304f7e10626bc7	1
hotpotqa_portable::q::5a7e08b55542997cc2c474fe	hotpotqa_portable::doc::1f09f8c1e0b7a727	1
hotpotqa_portable::q::5a7e08b55542997cc2c474fe	hotpotqa_portable::doc::fd11a2c33cd9c820	1
hotpotqa_portable::q::5a80799b5542992bc0c4a72e	hotpotqa_portable::doc::42d278e38b1bea88	1
hotpotqa_portable::q::5a80799b5542992bc0c4a72e	hotpotqa_portable::doc::a6c4c9bef27b6c4d	1
hotpotqa_portable::q::5a8789115542994846c1cd9a	hotpotqa_portable::doc::b7859a0365722e76	1
hotpotqa_portable::q::5a8789115542994846c1cd9a	hotpotqa_portable::doc::6b9b0e4f89423736	1
hotpotqa_portable::q::5a7c572655429935c91b5166	hotpotqa_portable::doc::78614212b2b3bcf6	1
hotpotqa_portable::q::5a7c572655429935c91b5166	hotpotqa_portable::doc::8ed24fb81aa37719	1
hotpotqa_portable::q::5a9051615542995651fb5136	hotpotqa_portable::doc::8c6b83a0ad1e4a68	1
hotpotqa_portable::q::5a9051615542995651fb5136	hotpotqa_portable::doc::2a1e761cea6f1707	1
hotpotqa_portable::q::5a7e60a855429949594199ae	hotpotqa_portable::doc::b51868a322f515fb	1
hotpotqa_portable::q::5a7e60a855429949594199ae	hotpotqa_portable::doc::ed0d55a86e4fadf2	1
hotpotqa_portable::q::5abbf64055429965836003bc	hotpotqa_portable::doc::f6ad3851fc3bc220	1
hotpotqa_portable::q::5abbf64055429965836003bc	hotpotqa_portable::doc::d4c31ccaf11b63a1	1
hotpotqa_portable::q::5ab8284d5542990e739ec83f	hotpotqa_portable::doc::bad39168e981ced5	1
hotpotqa_portable::q::5ab8284d5542990e739ec83f	hotpotqa_portable::doc::5463f6167e61c5b9	1
hotpotqa_portable::q::5a808cbd5542996402f6a54b	hotpotqa_portable::doc::a85d0ed360cf8222	1
hotpotqa_portable::q::5a808cbd5542996402f6a54b	hotpotqa_portable::doc::765cd18daaec3eb9	1
hotpotqa_portable::q::5a7a01b15542996c55b2dcd1	hotpotqa_portable::doc::a7860772ad3f0eca	1
hotpotqa_portable::q::5a7a01b15542996c55b2dcd1	hotpotqa_portable::doc::5f7869efa94cb0ae	1
hotpotqa_portable::q::5ae4d7fc5542990ba0bbb16f	hotpotqa_portable::doc::7fddfefd7f51641c	1
hotpotqa_portable::q::5ae4d7fc5542990ba0bbb16f	hotpotqa_portable::doc::be1c2309ec79c952	1
hotpotqa_portable::q::5a79caad5542994f819ef09f	hotpotqa_portable::doc::164a5e2879861129	1
hotpotqa_portable::q::5a79caad5542994f819ef09f	hotpotqa_portable::doc::7fd4cba08260908c	1
hotpotqa_portable::q::5ae153915542990adbacf752	hotpotqa_portable::doc::a1f70bf4d05b66dd	1
hotpotqa_portable::q::5ae153915542990adbacf752	hotpotqa_portable::doc::dc1fbf4da648f5b7	1
hotpotqa_portable::q::5a87f3cb5542994846c1ce03	hotpotqa_portable::doc::a25af5d9eaee8ec2	1
