scenario,budget_level,clients_read,engine,embedding_model,run_id,timestamp_utc,repeat_idx,engine_version,dataset_bundle,dataset_hash,seed,clients_write,quality_target,search_params_json,recall_at_10,ndcg_at_10,mrr_at_10,p50_ms,p95_ms,p99_ms,qps,rhu_h,sla_threshold_ms,sla_violation_rate,errors,rtt_baseline_ms_p50,rtt_baseline_ms_p99,task_cost_est,freshness_hit_at_1s,freshness_hit_at_5s,stale_answer_rate_at_5s,p95_visibility_latency_ms,evidence_coverage_at_10,setup_elapsed_s,warmup_target_s,warmup_elapsed_s,warmup_requests,measure_target_s,measure_elapsed_s,measure_requests,export_elapsed_s,resource_cpu_vcpu,resource_gpu_count,resource_ram_gib,resource_disk_tb,rhu_rate,__run_path,__meta_run_id,__meta_config_fingerprint,__meta_ground_truth_source,__meta_ground_truth_metric,__meta_ground_truth_engine,__meta_ground_truth_k,__meta_profile,__meta_budget_level,__meta_embedding_model,__meta_embedding_dim,__meta_c_llm_in,__search_payload,profile,primary_quality_metric,primary_quality_value,observation_path,evidence_coverage_at_5,evidence_coverage_at_20,avg_retrieved_input_tokens,retrieval_cost_est,embedding_cost_est,llm_context_cost_est,event_count,overlap_skipped_event_count,budget_sort,rank_within_budget
s3_multi_hop,b1,8,lancedb-inproc,BAAI/bge-small-en-v1.5,run-77c9c96d15-r0-c8-t30-portable_s3,2026-04-27T04:00:13+00:00,0,local,HOTPOT_PORTABLE,portable-s3-hotpotqa-dev-distractor,42,0,0.3,"{""avg_retrieved_input_tokens"": 857.4465144230769, ""budget_level"": ""b1"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 384, ""embedding_model"": ""BAAI/bge-small-en-v1.5"", ""evidence_coverage_at_10"": 0.8542668269230769, ""evidence_coverage_at_20"": 0.8927283653846154, ""evidence_coverage_at_5"": 0.8031850961538461, ""llm_context_cost_est"": 128.61697716346154, ""primary_quality_metric"": ""evidence_coverage@10"", ""primary_quality_value"": 0.8542668269230769, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 1.046328633136412e-07, ""search_params"": {""hnsw_ef"": 32}, ""task_cost_est"": 128.61697726809442}",0.8542668269230769,0.8125112125372311,0.9151532928876679,135.3516040253453,156.56552677392028,202.99129175720734,55.4428755132499,0.00017410908455389897,150.0,0.12259615384615384,0,0.000125030055642128,0.00016705598682165146,128.61697726809442,,,,,0.8542668269230769,49.795514249941334,15,15.09401241701562,960,30,30.012873333063908,1664,3.9614258750807494,8.0,0.0,0.0953221321105957,0.0001305966152358451,0.02088412853505517,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b1/s3_multi_hop__bge-small-en-v1-5/lancedb_inproc,run-77c9c96d15-r0-c1-t30-portable_s3,77c9c96d151376fca04e1555825f91a6cd5ab9ed60301ed0369293d130101916,hotpot_portable_supporting_facts,evidence_coverage@10,hotpot_portable_qrels,10.0,portable-agentic,b1,BAAI/bge-small-en-v1.5,384.0,0.15,"{'avg_retrieved_input_tokens': 857.4465144230769, 'budget_level': 'b1', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 384, 'embedding_model': 'BAAI/bge-small-en-v1.5', 'evidence_coverage_at_10': 0.8542668269230769, 'evidence_coverage_at_20': 0.8927283653846154, 'evidence_coverage_at_5': 0.8031850961538461, 'llm_context_cost_est': 128.61697716346154, 'primary_quality_metric': 'evidence_coverage@10', 'primary_quality_value': 0.8542668269230769, 'profile': 'portable-agentic', 'retrieval_cost_est': 1.046328633136412e-07, 'search_params': {'hnsw_ef': 32}, 'task_cost_est': 128.61697726809442}",portable-agentic,evidence_coverage@10,0.8542668269230769,,,,,,,,,,1,1.0
s3_multi_hop,b1,8,faiss-cpu,BAAI/bge-small-en-v1.5,run-e7282e9c72-r0-c8-t30-portable_s3,2026-04-27T03:38:36+00:00,0,cpu,HOTPOT_PORTABLE,portable-s3-hotpotqa-dev-distractor,42,0,0.3,"{""avg_retrieved_input_tokens"": 862.166, ""budget_level"": ""b1"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 384, ""embedding_model"": ""BAAI/bge-small-en-v1.5"", ""evidence_coverage_at_10"": 0.8515, ""evidence_coverage_at_20"": 0.8861, ""evidence_coverage_at_5"": 0.8001, ""llm_context_cost_est"": 129.3249, ""primary_quality_metric"": ""evidence_coverage@10"", ""primary_quality_value"": 0.8515, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 1.0591057582501011e-08, ""search_params"": {""hnsw_ef"": 64}, ""task_cost_est"": 129.32490001059108}",0.8515,0.8095859739782915,0.9117655555555555,8.515541965607554,14.462246414041147,15.29920348082669,547.7622403483077,5.295528791250505e-05,150.0,0.0,0,0.009375042282044888,0.00958379008807242,129.32490001059108,,,,,0.8515,20.818139915936626,15,9.169103167019784,5000,30,9.128047958947718,5000,3.9936023328918964,8.0,0.0,0.09929388761520386,9.696668712422252e-05,0.02088497314457527,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b1/s3_multi_hop__bge-small-en-v1-5/faiss_cpu,run-e7282e9c72-r0-c1-t30-portable_s3,e7282e9c72691f3e8adca8676b1096b693ec5268901cdcb38bc09a6adfbde186,hotpot_portable_supporting_facts,evidence_coverage@10,hotpot_portable_qrels,10.0,portable-agentic,b1,BAAI/bge-small-en-v1.5,384.0,0.15,"{'avg_retrieved_input_tokens': 862.166, 'budget_level': 'b1', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 384, 'embedding_model': 'BAAI/bge-small-en-v1.5', 'evidence_coverage_at_10': 0.8515, 'evidence_coverage_at_20': 0.8861, 'evidence_coverage_at_5': 0.8001, 'llm_context_cost_est': 129.3249, 'primary_quality_metric': 'evidence_coverage@10', 'primary_quality_value': 0.8515, 'profile': 'portable-agentic', 'retrieval_cost_est': 1.0591057582501011e-08, 'search_params': {'hnsw_ef': 64}, 'task_cost_est': 129.32490001059108}",portable-agentic,evidence_coverage@10,0.8515,,,,,,,,,,1,2.0
s3_multi_hop,b1,8,pgvector,BAAI/bge-small-en-v1.5,run-42d9ac5eea-r0-c8-t30-portable_s3,2026-04-27T04:06:22+00:00,0,postgres16-pgvector,HOTPOT_PORTABLE,portable-s3-hotpotqa-dev-distractor,42,0,0.3,"{""avg_retrieved_input_tokens"": 865.1726804123712, ""budget_level"": ""b1"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 384, ""embedding_model"": ""BAAI/bge-small-en-v1.5"", ""evidence_coverage_at_10"": 0.8601804123711341, ""evidence_coverage_at_20"": 0.8911082474226805, ""evidence_coverage_at_5"": 0.8028350515463918, ""llm_context_cost_est"": 129.77590206185567, ""primary_quality_metric"": ""evidence_coverage@10"", ""primary_quality_value"": 0.8601804123711341, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 2.2432281660831287e-07, ""search_params"": {""ivfflat_probes"": 32}, ""task_cost_est"": 129.77590228617848}",0.8601804123711341,0.8166012297871931,0.9175053182785141,182.1281670127064,302.2584268182982,332.9829896974843,25.807720935657013,0.0001740745056880508,150.0,0.5489690721649485,0,0.44397945748642087,0.628351914929226,129.77590228617848,,,,,0.8601804123711341,60.649009166052565,15,15.19147304201033,304,30,30.06852104200516,776,3.915064417058602,8.0,0.0,0.0,0.00024591386318206787,0.020841338341900457,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b1/s3_multi_hop__bge-small-en-v1-5/pgvector,run-42d9ac5eea-r0-c1-t30-portable_s3,42d9ac5eea67e33de06910c6e12315a1b1b0ebef9e1cf53026263be3a565929e,hotpot_portable_supporting_facts,evidence_coverage@10,hotpot_portable_qrels,10.0,portable-agentic,b1,BAAI/bge-small-en-v1.5,384.0,0.15,"{'avg_retrieved_input_tokens': 865.1726804123712, 'budget_level': 'b1', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 384, 'embedding_model': 'BAAI/bge-small-en-v1.5', 'evidence_coverage_at_10': 0.8601804123711341, 'evidence_coverage_at_20': 0.8911082474226805, 'evidence_coverage_at_5': 0.8028350515463918, 'llm_context_cost_est': 129.77590206185567, 'primary_quality_metric': 'evidence_coverage@10', 'primary_quality_value': 0.8601804123711341, 'profile': 'portable-agentic', 'retrieval_cost_est': 2.2432281660831287e-07, 'search_params': {'ivfflat_probes': 32}, 'task_cost_est': 129.77590228617848}",portable-agentic,evidence_coverage@10,0.8601804123711341,,,,,,,,,,1,3.0
s3_multi_hop,b1,8,lancedb-inproc,BAAI/bge-base-en-v1.5,run-76416db5bb-r0-c8-t30-portable_s3,2026-04-27T03:21:32+00:00,0,local,HOTPOT_PORTABLE,portable-s3-hotpotqa-dev-distractor,42,0,0.3,"{""avg_retrieved_input_tokens"": 865.6144067796611, ""budget_level"": ""b1"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 768, ""embedding_model"": ""BAAI/bge-base-en-v1.5"", ""evidence_coverage_at_10"": 0.864406779661017, ""evidence_coverage_at_20"": 0.8972457627118644, ""evidence_coverage_at_5"": 0.8177966101694916, ""llm_context_cost_est"": 129.84216101694915, ""primary_quality_metric"": ""evidence_coverage@10"", ""primary_quality_value"": 0.864406779661017, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 1.8557300849646376e-07, ""search_params"": {""hnsw_ef"": 32}, ""task_cost_est"": 129.84216120252216}",0.864406779661017,0.8231878600927226,0.9196479015334946,235.84820848191157,275.0265732698608,456.9281069899442,31.334931091152026,0.0001751809200206618,150.0,0.9947033898305084,0,0.000125030055642128,0.000208965502679348,129.84216120252216,,,,,0.864406779661017,52.53397929202765,15,15.135010708938353,456,30,30.12612337502651,944,3.8430524999275804,8.0,0.0,0.1906442642211914,0.00022368485497281654,0.020933702761012064,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b1/s3_multi_hop__bge-base-en-v1-5/lancedb_inproc,run-76416db5bb-r0-c1-t30-portable_s3,76416db5bbf720b2af363d83aaee0bf2ffd54bb9b60db3a59aa87833ffbfaa8d,hotpot_portable_supporting_facts,evidence_coverage@10,hotpot_portable_qrels,10.0,portable-agentic,b1,BAAI/bge-base-en-v1.5,768.0,0.15,"{'avg_retrieved_input_tokens': 865.6144067796611, 'budget_level': 'b1', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 768, 'embedding_model': 'BAAI/bge-base-en-v1.5', 'evidence_coverage_at_10': 0.864406779661017, 'evidence_coverage_at_20': 0.8972457627118644, 'evidence_coverage_at_5': 0.8177966101694916, 'llm_context_cost_est': 129.84216101694915, 'primary_quality_metric': 'evidence_coverage@10', 'primary_quality_value': 0.864406779661017, 'profile': 'portable-agentic', 'retrieval_cost_est': 1.8557300849646376e-07, 'search_params': {'hnsw_ef': 32}, 'task_cost_est': 129.84216120252216}",portable-agentic,evidence_coverage@10,0.864406779661017,,,,,,,,,,1,4.0
s3_multi_hop,b1,8,qdrant,BAAI/bge-small-en-v1.5,run-bd298fc8b6-r0-c8-t30-portable_s3,2026-04-27T04:11:46+00:00,0,server,HOTPOT_PORTABLE,portable-s3-hotpotqa-dev-distractor,42,0,0.3,"{""avg_retrieved_input_tokens"": 866.3834, ""budget_level"": ""b1"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 384, ""embedding_model"": ""BAAI/bge-small-en-v1.5"", ""evidence_coverage_at_10"": 0.813, ""evidence_coverage_at_20"": 0.8463, ""evidence_coverage_at_5"": 0.7643, ""llm_context_cost_est"": 129.95751, ""primary_quality_metric"": ""evidence_coverage@10"", ""primary_quality_value"": 0.813, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 7.419487799779744e-09, ""search_params"": {""hnsw_ef"": 32}, ""task_cost_est"": 129.9575100074195}",0.813,0.7769971145253731,0.886837619047619,7.3911454528570175,9.815310832345858,10.431791703449564,779.9779706098892,3.709743899889872e-05,150.0,0.0,0,4.3374375673010945,6.895624523749575,129.9575100074195,,,,,0.813,45.634032499976456,15,6.8602652080589905,5000,30,6.4104374590096995,5000,4.034524790942669,8.0,0.0,0.0,0.0,0.020833333333333332,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b1/s3_multi_hop__bge-small-en-v1-5/qdrant,run-bd298fc8b6-r0-c1-t30-portable_s3,bd298fc8b63bbab2e094559df164e4fdd7f49fe5e85573f40b4b164ae5de4c49,hotpot_portable_supporting_facts,evidence_coverage@10,hotpot_portable_qrels,10.0,portable-agentic,b1,BAAI/bge-small-en-v1.5,384.0,0.15,"{'avg_retrieved_input_tokens': 866.3834, 'budget_level': 'b1', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 384, 'embedding_model': 'BAAI/bge-small-en-v1.5', 'evidence_coverage_at_10': 0.813, 'evidence_coverage_at_20': 0.8463, 'evidence_coverage_at_5': 0.7643, 'llm_context_cost_est': 129.95751, 'primary_quality_metric': 'evidence_coverage@10', 'primary_quality_value': 0.813, 'profile': 'portable-agentic', 'retrieval_cost_est': 7.419487799779744e-09, 'search_params': {'hnsw_ef': 32}, 'task_cost_est': 129.9575100074195}",portable-agentic,evidence_coverage@10,0.813,,,,,,,,,,1,5.0
s3_multi_hop,b1,8,faiss-cpu,BAAI/bge-base-en-v1.5,run-37f72a7b82-r0-c8-t30-portable_s3,2026-04-27T03:16:07+00:00,0,cpu,HOTPOT_PORTABLE,portable-s3-hotpotqa-dev-distractor,42,0,0.3,"{""avg_retrieved_input_tokens"": 866.859, ""budget_level"": ""b1"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 768, ""embedding_model"": ""BAAI/bge-base-en-v1.5"", ""evidence_coverage_at_10"": 0.8712, ""evidence_coverage_at_20"": 0.9061, ""evidence_coverage_at_5"": 0.8182, ""llm_context_cost_est"": 130.02885, ""primary_quality_metric"": ""evidence_coverage@10"", ""primary_quality_value"": 0.8712, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 2.1205548664737663e-08, ""search_params"": {""hnsw_ef"": 32}, ""task_cost_est"": 130.02885002120556}",0.8712,0.8262578932516466,0.9197114285714284,17.540833505336195,28.98308727890253,29.30259295972064,274.2278512722373,0.0001060277433236883,150.0,0.0,0,0.0177919864654541,0.022919133771210905,130.02885002120556,,,,,0.8712,36.831692292005755,15,15.005733624915592,4112,30,18.233013083110563,5000,3.896863916073926,8.0,0.0,0.19461601972579956,0.00019005470676347613,0.02093454736336753,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b1/s3_multi_hop__bge-base-en-v1-5/faiss_cpu,run-37f72a7b82-r0-c1-t30-portable_s3,37f72a7b824116b1d6e17e470b902e0f9da7f0e158dceaf37f2ff0cd9eb8ccfa,hotpot_portable_supporting_facts,evidence_coverage@10,hotpot_portable_qrels,10.0,portable-agentic,b1,BAAI/bge-base-en-v1.5,768.0,0.15,"{'avg_retrieved_input_tokens': 866.859, 'budget_level': 'b1', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 768, 'embedding_model': 'BAAI/bge-base-en-v1.5', 'evidence_coverage_at_10': 0.8712, 'evidence_coverage_at_20': 0.9061, 'evidence_coverage_at_5': 0.8182, 'llm_context_cost_est': 130.02885, 'primary_quality_metric': 'evidence_coverage@10', 'primary_quality_value': 0.8712, 'profile': 'portable-agentic', 'retrieval_cost_est': 2.1205548664737663e-08, 'search_params': {'hnsw_ef': 32}, 'task_cost_est': 130.02885002120556}",portable-agentic,evidence_coverage@10,0.8712,,,,,,,,,,1,6.0
s3_multi_hop,b1,8,qdrant,BAAI/bge-base-en-v1.5,run-b8e12671f8-r0-c8-t30-portable_s3,2026-04-27T03:36:25+00:00,0,server,HOTPOT_PORTABLE,portable-s3-hotpotqa-dev-distractor,42,0,0.3,"{""avg_retrieved_input_tokens"": 870.3148, ""budget_level"": ""b1"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 768, ""embedding_model"": ""BAAI/bge-base-en-v1.5"", ""evidence_coverage_at_10"": 0.8442, ""evidence_coverage_at_20"": 0.877, ""evidence_coverage_at_5"": 0.7935, ""llm_context_cost_est"": 130.54721999999998, ""primary_quality_metric"": ""evidence_coverage@10"", ""primary_quality_value"": 0.8442, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 7.180119261546577e-09, ""search_params"": {""hnsw_ef"": 32}, ""task_cost_est"": 130.5472200071801}",0.8442,0.8035191140942823,0.9032669841269843,7.147062511648983,9.173033345723525,9.860274485545236,805.9806287661196,3.5900596307732886e-05,150.0,0.0,0,5.306229519192129,8.760365970665589,130.5472200071801,,,,,0.8442,66.85000329196919,15,6.30561945901718,5000,30,6.203623041976243,5000,4.154270707978867,8.0,0.0,0.0,0.0,0.020833333333333332,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b1/s3_multi_hop__bge-base-en-v1-5/qdrant,run-b8e12671f8-r0-c1-t30-portable_s3,b8e12671f8d59a44698c3c52b329eb6d1ae325b30e7c1f497e4340caef8c1df4,hotpot_portable_supporting_facts,evidence_coverage@10,hotpot_portable_qrels,10.0,portable-agentic,b1,BAAI/bge-base-en-v1.5,768.0,0.15,"{'avg_retrieved_input_tokens': 870.3148, 'budget_level': 'b1', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 768, 'embedding_model': 'BAAI/bge-base-en-v1.5', 'evidence_coverage_at_10': 0.8442, 'evidence_coverage_at_20': 0.877, 'evidence_coverage_at_5': 0.7935, 'llm_context_cost_est': 130.54721999999998, 'primary_quality_metric': 'evidence_coverage@10', 'primary_quality_value': 0.8442, 'profile': 'portable-agentic', 'retrieval_cost_est': 7.180119261546577e-09, 'search_params': {'hnsw_ef': 32}, 'task_cost_est': 130.5472200071801}",portable-agentic,evidence_coverage@10,0.8442,,,,,,,,,,1,7.0
s3_multi_hop,b1,8,pgvector,BAAI/bge-base-en-v1.5,run-9f40355de7-r0-c8-t30-portable_s3,2026-04-27T03:28:47+00:00,0,postgres16-pgvector,HOTPOT_PORTABLE,portable-s3-hotpotqa-dev-distractor,42,0,0.3,"{""avg_retrieved_input_tokens"": 875.4507575757576, ""budget_level"": ""b1"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 768, ""embedding_model"": ""BAAI/bge-base-en-v1.5"", ""evidence_coverage_at_10"": 0.8683712121212122, ""evidence_coverage_at_20"": 0.8977272727272727, ""evidence_coverage_at_5"": 0.8210227272727273, ""llm_context_cost_est"": 131.31761363636363, ""primary_quality_metric"": ""evidence_coverage@10"", ""primary_quality_value"": 0.8683712121212122, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 3.325092640849198e-07, ""search_params"": {""ivfflat_probes"": 64}, ""task_cost_est"": 131.3176139688729}",0.8683712121212122,0.8241594340479572,0.915059072871573,278.27770850853994,453.07001480832696,467.6319581142162,17.419035526972547,0.00017556489143683766,150.0,0.7518939393939394,0,0.3928334917873144,0.5902662617154419,131.3176139688729,,,,,0.8683712121212122,69.84096599998884,15,15.185751499957405,176,30,30.31166674999986,528,3.8892513329628855,8.0,0.0,0.0,0.0005478337407112122,0.020851166462913774,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b1/s3_multi_hop__bge-base-en-v1-5/pgvector,run-9f40355de7-r0-c1-t30-portable_s3,9f40355de7e4376654950020000c3372e9dfcccdeba855e23d84f8af208eb69c,hotpot_portable_supporting_facts,evidence_coverage@10,hotpot_portable_qrels,10.0,portable-agentic,b1,BAAI/bge-base-en-v1.5,768.0,0.15,"{'avg_retrieved_input_tokens': 875.4507575757576, 'budget_level': 'b1', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 768, 'embedding_model': 'BAAI/bge-base-en-v1.5', 'evidence_coverage_at_10': 0.8683712121212122, 'evidence_coverage_at_20': 0.8977272727272727, 'evidence_coverage_at_5': 0.8210227272727273, 'llm_context_cost_est': 131.31761363636363, 'primary_quality_metric': 'evidence_coverage@10', 'primary_quality_value': 0.8683712121212122, 'profile': 'portable-agentic', 'retrieval_cost_est': 3.325092640849198e-07, 'search_params': {'ivfflat_probes': 64}, 'task_cost_est': 131.3176139688729}",portable-agentic,evidence_coverage@10,0.8683712121212122,,,,,,,,,,1,8.0
s3_multi_hop,b2,1,lancedb-inproc,BAAI/bge-small-en-v1.5,run-5d8ac446a8-r1-c1-t30-portable_s3,2026-04-28T12:17:47+00:00,1,local,HOTPOT_PORTABLE,portable-s3-hotpotqa-dev-distractor,42,0,0.3,"{""avg_retrieved_input_tokens"": 856.1319543509272, ""budget_level"": ""b2"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 384, ""embedding_model"": ""BAAI/bge-small-en-v1.5"", ""evidence_coverage_at_10"": 0.8509272467902995, ""evidence_coverage_at_20"": 0.8869472182596291, ""evidence_coverage_at_5"": 0.7963623395149786, ""llm_context_cost_est"": 128.41979315263907, ""primary_quality_metric"": ""evidence_coverage@10"", ""primary_quality_value"": 0.8509272467902995, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 3.156428075103363e-08, ""search_params"": {""hnsw_ef"": 32}, ""task_cost_est"": 128.41979318420334}",0.8509272467902995,0.8074768137805002,0.9108108031610171,42.3456669668667,51.04983265046031,67.25480615976268,23.364682810380355,4.425312161294915e-05,150.0,0.0,0,0.0007079215720295906,0.0007919734343886375,128.41979318420334,,,,,0.8509272467902995,108.09191220800858,30,30.039085375028662,730,60,60.005094500025734,1402,4.186908500036225,1.0,0.0,0.0953221321105957,0.0001305966152358451,0.0026549618683885017,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b2/s3_multi_hop__bge-small-en-v1-5/lancedb_inproc,run-5d8ac446a8-r0-c1-t30-portable_s3,5d8ac446a80215a1414df1e40461e94eb051dac2f3e0aa9408b109994f3d7d74,hotpot_portable_supporting_facts,evidence_coverage@10,hotpot_portable_qrels,10.0,portable-agentic,b2,BAAI/bge-small-en-v1.5,384.0,0.15,"{'avg_retrieved_input_tokens': 856.1319543509272, 'budget_level': 'b2', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 384, 'embedding_model': 'BAAI/bge-small-en-v1.5', 'evidence_coverage_at_10': 0.8509272467902995, 'evidence_coverage_at_20': 0.8869472182596291, 'evidence_coverage_at_5': 0.7963623395149786, 'llm_context_cost_est': 128.41979315263907, 'primary_quality_metric': 'evidence_coverage@10', 'primary_quality_value': 0.8509272467902995, 'profile': 'portable-agentic', 'retrieval_cost_est': 3.156428075103363e-08, 'search_params': {'hnsw_ef': 32}, 'task_cost_est': 128.41979318420334}",portable-agentic,evidence_coverage@10,0.8509272467902995,,,,,,,,,,2,1.0
s3_multi_hop,b2,1,lancedb-inproc,BAAI/bge-base-en-v1.5,run-f8a77d565d-r0-c1-t30-portable_s3,2026-04-28T10:43:48+00:00,0,local,HOTPOT_PORTABLE,portable-s3-hotpotqa-dev-distractor,42,0,0.3,"{""avg_retrieved_input_tokens"": 859.9269349845201, ""budget_level"": ""b2"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 768, ""embedding_model"": ""BAAI/bge-base-en-v1.5"", ""evidence_coverage_at_10"": 0.8702786377708979, ""evidence_coverage_at_20"": 0.9061919504643963, ""evidence_coverage_at_5"": 0.81671826625387, ""llm_context_cost_est"": 128.98904024767802, ""primary_quality_metric"": ""evidence_coverage@10"", ""primary_quality_value"": 0.8702786377708979, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 2.791909668584004e-08, ""search_params"": {""hnsw_ef"": 64}, ""task_cost_est"": 128.98904027559712}",0.8702786377708979,0.8266017522490832,0.9250614280800039,35.49079201184213,44.25992054166272,51.24976115534077,26.90846464914742,4.5089341147631664e-05,150.0,0.0006191950464396285,0,0.00029103830456733704,0.00033294898457825184,128.98904027559712,,,,,0.8702786377708979,99.59914645901881,30,30.00105745799374,786,60,60.0182887079427,1615,3.2552787919994444,1.0,0.0,0.1906442642211914,0.00022368485497281654,0.0027045360943454,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b2/s3_multi_hop__bge-base-en-v1-5/lancedb_inproc,run-f8a77d565d-r0-c1-t30-portable_s3,f8a77d565d217ee7bb8f464014776bfc3bbc55b3a6a0a6ce8f6f27b9480a56ae,hotpot_portable_supporting_facts,evidence_coverage@10,hotpot_portable_qrels,10.0,portable-agentic,b2,BAAI/bge-base-en-v1.5,768.0,0.15,"{'avg_retrieved_input_tokens': 859.9269349845201, 'budget_level': 'b2', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 768, 'embedding_model': 'BAAI/bge-base-en-v1.5', 'evidence_coverage_at_10': 0.8702786377708979, 'evidence_coverage_at_20': 0.9061919504643963, 'evidence_coverage_at_5': 0.81671826625387, 'llm_context_cost_est': 128.98904024767802, 'primary_quality_metric': 'evidence_coverage@10', 'primary_quality_value': 0.8702786377708979, 'profile': 'portable-agentic', 'retrieval_cost_est': 2.791909668584004e-08, 'search_params': {'hnsw_ef': 64}, 'task_cost_est': 128.98904027559712}",portable-agentic,evidence_coverage@10,0.8702786377708979,,,,,,,,,,2,2.0
s3_multi_hop,b2,1,pgvector,BAAI/bge-small-en-v1.5,run-d9a11c5989-r0-c1-t30-portable_s3,2026-04-28T12:38:34+00:00,0,postgres16-pgvector,HOTPOT_PORTABLE,portable-s3-hotpotqa-dev-distractor,42,0,0.3,"{""avg_retrieved_input_tokens"": 860.7702991452992, ""budget_level"": ""b2"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 384, ""embedding_model"": ""BAAI/bge-small-en-v1.5"", ""evidence_coverage_at_10"": 0.8525641025641025, ""evidence_coverage_at_20"": 0.8888888888888888, ""evidence_coverage_at_5"": 0.7991452991452992, ""llm_context_cost_est"": 129.11554487179487, ""primary_quality_metric"": ""evidence_coverage@10"", ""primary_quality_value"": 0.8525641025641025, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 2.326102671372418e-08, ""search_params"": {""ivfflat_probes"": 32}, ""task_cost_est"": 129.1155448950559}",0.8525641025641025,0.8097347756289499,0.9127295736670736,30.18585394602269,34.208808711264275,117.86424878402612,31.193944475477878,4.354464200809166e-05,150.0,0.0010683760683760685,0,1.7403745441697538,3.3281349926255643,129.1155448950559,,,,,0.8525641025641025,154.70152716699522,30,30.037064124946482,243,60,60.01164750009775,1872,4.040119000012055,1.0,0.0,0.0,0.00024590641260147095,0.002612171432701871,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b2/s3_multi_hop__bge-small-en-v1-5/pgvector,run-d9a11c5989-r0-c1-t30-portable_s3,d9a11c59898d959d11c5660faf35dd49f9d90e754d2bb0b5a490f845bb8b8e2c,hotpot_portable_supporting_facts,evidence_coverage@10,hotpot_portable_qrels,10.0,portable-agentic,b2,BAAI/bge-small-en-v1.5,384.0,0.15,"{'avg_retrieved_input_tokens': 860.7702991452992, 'budget_level': 'b2', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 384, 'embedding_model': 'BAAI/bge-small-en-v1.5', 'evidence_coverage_at_10': 0.8525641025641025, 'evidence_coverage_at_20': 0.8888888888888888, 'evidence_coverage_at_5': 0.7991452991452992, 'llm_context_cost_est': 129.11554487179487, 'primary_quality_metric': 'evidence_coverage@10', 'primary_quality_value': 0.8525641025641025, 'profile': 'portable-agentic', 'retrieval_cost_est': 2.326102671372418e-08, 'search_params': {'ivfflat_probes': 32}, 'task_cost_est': 129.1155448950559}",portable-agentic,evidence_coverage@10,0.8525641025641025,,,,,,,,,,2,3.0
